,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
199,0,5100,0.334598,0.346419,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
200,0,5100,-0.031859,-0.569429,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
201,1,5100,-0.377842,-0.569429,-0.138124,-0.200102,-0.077638,0.219107,0.4963185,-1.298188,0.331048,-1.12374,-1.880533
202,0,5100,0.334598,0.346419,-0.138124,-0.200102,-0.077638,0.574296,0.4963185,-1.279744,-0.19352,0.1506015,-1.880533
203,1,5100,-0.377842,-0.569429,0.062752,-0.200102,-0.106163,-0.937529,-1.18153,-0.265472,-0.19352,0.1506015,-1.880533
204,1,5100,0.334598,0.16817,-0.138124,-0.654481,-0.106163,-0.937529,0.4963185,-0.265472,0.331048,-0.16008825,1.586086
205,0,5100,0.133993,0.113667,-0.138124,-0.200102,-0.106163,1.441137,0.4963185,-1.279744,0.331048,-0.3573535,1.586086
206,0,5100,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
207,0,5100,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,-0.3573535,1.586086
208,0,5100,0.133993,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,0.192021
209,0,5200,-0.031859,-0.569429,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
210,0,5200,0.133993,0.113667,-0.138124,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,0.331048,0.1506015,-1.880533
211,0,5200,0.0049965,0.113667,-0.138124,0.35948,-0.077638,0.574296,0.4963185,-1.279744,0.331048,0.1506015,1.586086
212,0,5200,-0.377842,-0.569429,0.062752,-0.200102,-0.106163,-0.937529,0.4963185,-1.298188,-0.6550004,-0.3573535,-1.880533
213,1,5200,-0.031859,-0.569429,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,0.061716,-1.12374,-1.880533
214,0,5200,0.334598,0.346419,-0.138124,0.35948,0.515645,0.219107,0.4963185,-0.265472,0.061716,0.1506015,-1.880533
215,0,5200,-0.377842,-0.569429,-0.138124,-0.654481,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,0.192021
216,1,5200,-0.377842,-0.569429,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,0.0
217,0,5300,0.133993,0.113667,0.062752,1.02024,-0.106163,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
218,0,5300,0.133993,0.113667,-0.138124,-0.654481,-0.106163,-0.937529,0.4963185,-1.279744,0.061716,0.1506015,1.586086
219,1,5300,-0.377842,-0.569429,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,-0.3573535,1.586086
220,0,5300,-0.031859,-0.569429,-0.138124,1.02024,-0.106163,0.219107,0.4963185,-0.308073,0.331048,-1.12374,1.586086
221,0,5300,0.0049965,-0.569429,-0.138124,0.35948,-0.106163,0.574296,0.4963185,-1.279744,0.331048,0.1506015,1.586086
222,1,5300,0.0049965,0.113667,-0.138124,-0.200102,-0.077638,-0.937529,0.4963185,-0.265472,0.331048,0.1506015,-1.880533
223,0,5300,0.133993,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
224,0,5300,0.334598,0.346419,-0.138124,0.35948,0.515645,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
225,0,5300,0.0049965,0.113667,-0.138124,-0.200102,-0.077638,0.574296,-0.724536,-1.279744,0.331048,0.1506015,1.586086
226,0,5300,0.334598,0.346419,0.062752,0.35948,-0.106163,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
227,0,5300,0.0049965,0.113667,-0.138124,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
228,0,5300,0.0049965,0.113667,-0.138124,0.35948,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
229,0,5400,0.0049965,0.113667,0.062752,1.02024,-0.106163,0.574296,0.4963185,-0.265472,0.331048,0.1506015,1.586086
230,0,5400,-0.031859,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.298188,0.331048,-1.12374,1.586086
231,0,5400,0.0049965,0.113667,-0.138124,0.35948,-0.106163,0.574296,0.4963185,-1.279744,0.331048,0.1506015,1.586086
232,1,5400,0.0049965,0.113667,0.062752,-0.654481,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,-1.880533
233,1,5400,0.0049965,0.113667,-0.138124,0.35948,-0.106163,0.219107,-0.724536,-1.279744,0.061716,0.1506015,-1.880533
234,0,5400,0.334598,0.346419,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
235,0,5400,0.133993,0.113667,0.062752,-0.654481,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.001992,1.586086
236,0,5400,0.133993,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,0.192021
237,0,5400,-0.031859,0.113667,0.062752,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
238,1,5400,0.133993,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-0.265472,-0.6550004,0.1506015,-1.880533
239,0,5400,0.0049965,0.113667,0.062752,1.02024,-0.106163,0.574296,0.4963185,-0.265472,0.331048,0.1506015,1.586086
240,0,5500,0.133993,0.113667,-0.138124,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,0.331048,0.1506015,1.586086
241,0,5500,-0.031859,-0.569429,-0.138124,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
242,0,5500,0.334598,0.346419,0.062752,0.35948,0.515645,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
243,0,5500,0.0049965,0.113667,-0.138124,0.35948,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
244,1,5500,-0.377842,-0.569429,0.062752,-0.200102,-0.106163,0.219107,-1.672856,-0.265472,-0.6550004,0.1506015,-1.880533
245,1,5500,-0.031859,-0.569429,-0.138124,-0.200102,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,-1.880533
246,0,5500,0.0049965,0.113667,0.062752,1.02024,-0.106163,0.219107,0.4963185,-1.279744,-0.6550004,0.001992,-1.880533
247,1,5500,-0.377842,-0.569429,0.062752,-0.200102,-0.106163,-2.444277,-1.18153,-0.265472,-0.6550004,0.1506015,-1.880533
248,1,5500,-0.031859,-0.569429,-0.138124,-0.200102,-0.106163,0.219107,-0.724536,-1.279744,0.061716,-0.3573535,-1.880533
249,0,5500,0.334598,0.346419,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
250,0,5500,0.334598,0.346419,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
251,0,5500,0.133993,0.113667,0.062752,1.02024,-0.106163,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
252,0,5500,0.133993,0.113667,-0.138124,-0.654481,-0.106163,1.441137,0.4963185,-0.265472,0.331048,0.1506015,0.192021
253,1,5500,-0.377842,-0.569429,-0.138124,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,0.331048,0.1506015,1.586086
254,1,5500,-0.031859,-0.569429,-0.138124,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,0.331048,-1.12374,1.586086
255,1,5500,-0.377842,-0.569429,-0.138124,-0.200102,-0.106163,0.219107,-1.18153,-1.298188,0.331048,0.1506015,1.586086
256,0,5500,-0.031859,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.298188,0.331048,-1.12374,0.192021
257,0,5500,0.133993,0.113667,-0.138124,-0.654481,-0.106163,1.441137,0.4963185,-0.265472,0.331048,0.1506015,1.586086
258,1,5500,0.334598,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
259,0,5600,0.0049965,0.113667,-0.138124,0.35948,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
260,0,5600,0.133993,0.113667,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
261,0,5600,-0.377842,-0.569429,-0.138124,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
262,0,5600,0.133993,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
263,1,5600,-0.377842,0.113667,-0.138124,-0.200102,0.158119,-0.937529,-0.724536,-1.279744,0.331048,0.1506015,-1.880533
264,1,5600,0.0049965,0.113667,-0.138124,-0.200102,-0.106163,-0.937529,-0.724536,-0.265472,0.061716,0.1506015,-1.880533
265,0,5600,-0.377842,0.113667,-0.138124,0.35948,-0.106163,0.574296,0.4963185,-1.279744,0.331048,0.1506015,1.586086
266,0,5600,-0.377842,-0.569429,-0.138124,-0.654481,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,0.192021
267,0,5700,0.334598,0.346419,-0.138124,0.35948,0.515645,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
268,0,5700,-0.031859,0.113667,0.062752,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
269,0,5700,0.0049965,0.113667,-0.138124,0.35948,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
270,0,5700,0.133993,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
271,0,5700,-0.377842,-0.569429,-0.138124,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
272,0,5700,-0.031859,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,-1.12374,0.192021
273,0,5700,-0.377842,-0.569429,0.062752,-0.200102,-0.106163,-0.937529,0.4963185,-1.298188,-0.6550004,-0.3573535,1.586086
274,0,5700,0.0049965,0.113667,0.062752,1.02024,-0.106163,0.219107,0.4963185,-1.279744,-0.6550004,0.001992,1.586086
275,1,5700,0.133993,0.113667,0.062752,-0.654481,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,-1.880533
276,1,5700,0.0049965,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,-1.880533
277,1,5700,0.133993,0.346419,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,-1.880533
278,1,5700,0.133993,0.113667,0.062752,-0.654481,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,0.192021
279,0,5700,0.133993,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,0.192021
280,0,5700,0.133993,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,0.192021
281,0,5700,-0.031859,-0.569429,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
282,1,5700,0.133993,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,0.192021
283,0,5700,-0.377842,-0.569429,0.062752,-0.200102,-0.106163,-0.937529,0.4963185,-1.298188,1.4814455,-0.3573535,1.586086
284,0,5700,-0.031859,0.113667,0.062752,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
285,0,5700,-0.031859,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.298188,0.331048,-1.12374,1.586086
286,0,5800,-0.031859,-0.569429,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,0.192021
287,0,5800,-0.031859,-0.569429,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,0.192021
288,0,5800,0.133993,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
289,0,5800,0.133993,0.113667,0.062752,-0.200102,-0.077638,0.219107,-0.724536,-1.279744,0.061716,0.1506015,1.586086
290,1,5800,-0.377842,-0.569429,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
291,0,5800,-0.829828,0.009923,0.062752,-0.654481,0.515645,0.219107,0.4963185,-0.265472,0.331048,0.1506015,0.192021
292,0,5800,-0.031859,-0.569429,-0.138124,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
293,0,5800,-0.031859,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,-1.12374,0.192021
294,0,5800,0.0049965,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
295,1,5900,-0.031859,-0.569429,0.062752,-0.654481,-0.106163,1.441137,-0.724536,-1.298188,0.061716,-0.3573535,-1.880533
296,0,5900,0.133993,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,0.192021
297,1,5900,-0.031859,-0.569429,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.061716,-1.12374,-1.880533
298,0,5900,-0.031859,0.113667,-0.138124,1.02024,-0.106163,0.219107,0.4963185,-0.308073,0.331048,-1.12374,1.586086
299,0,5900,0.334598,0.113667,0.062752,0.35948,-0.106163,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
300,1,5900,-0.377842,-0.569429,0.062752,-0.200102,-0.106163,0.219107,-1.18153,-0.265472,-0.6550004,0.1506015,0.192021
301,0,5900,0.133993,0.113667,-0.138124,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,0.331048,0.1506015,1.586086
302,0,5900,-0.031859,0.113667,0.062752,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
303,1,5900,0.0049965,-4.097494,0.062752,-0.200102,-0.106163,0.219107,0.0,-1.279744,-0.6550004,0.1506015,-1.880533
304,0,6000,-0.031859,0.113667,0.062752,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
305,0,6000,0.334598,0.346419,-0.138124,0.35948,0.515645,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
306,1,6000,0.0049965,0.113667,-0.138124,0.35948,-0.106163,1.441137,-0.724536,-0.265472,-0.6550004,0.1506015,-1.880533
307,1,6000,-0.377842,-0.569429,-0.138124,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,1.4814455,0.001992,-1.880533
308,1,6000,0.133993,0.346419,0.062752,-0.200102,0.515645,-0.937529,-1.672856,-0.265472,0.061716,0.001992,-1.880533
309,1,6000,-0.031859,-4.097494,-0.138124,0.35948,-0.077638,0.574296,-1.18153,-0.265472,0.331048,0.1506015,-1.880533
310,1,6000,-0.377842,-4.097494,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,-1.880533
311,1,6000,-0.377842,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,-1.880533
312,1,6000,-0.377842,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-1.298188,0.061716,-0.3573535,-1.880533
313,1,6000,-0.377842,-0.569429,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,-0.6550004,-0.3573535,-1.880533
314,1,6000,-0.377842,-0.569429,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,-0.6550004,0.1506015,-1.880533
315,1,6000,-0.377842,-0.569429,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-1.279744,1.4814455,0.001992,-1.880533
316,0,6000,0.133993,0.113667,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.061716,-0.16008825,-1.880533
317,0,6000,0.0049965,0.113667,-0.138124,-0.200102,-0.106163,-0.937529,0.4963185,-0.265472,0.331048,0.1506015,-1.880533
318,0,6000,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,-1.18153,-0.265472,-0.6550004,0.1506015,-1.880533
319,0,6000,0.133993,0.346419,-0.138124,-0.200102,-0.106163,0.219107,-0.724536,-1.279744,0.331048,0.001992,-1.880533
320,0,6000,0.0049965,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,-1.880533
321,0,6000,0.0049965,0.113667,-0.138124,-0.200102,-0.106163,0.219107,-1.18153,-0.265472,0.331048,0.1506015,-1.880533
322,0,6000,-0.031859,-0.569429,-0.138124,-0.200102,0.515645,0.574296,0.4963185,-0.265472,0.331048,-0.3573535,-1.880533
323,0,6000,-0.377842,0.113667,-0.138124,0.35948,0.515645,0.219107,0.4963185,-1.279744,0.061716,0.1506015,-1.880533
324,1,6000,-0.377842,0.113667,-0.138124,0.35948,-0.106163,0.219107,-1.672856,-0.265472,0.331048,0.1506015,-1.880533
325,1,6000,-0.377842,-0.569429,-0.138124,-0.200102,-0.106163,0.219107,-1.672856,-0.265472,0.331048,-0.3573535,-1.880533
326,1,6000,-0.829828,0.574616,0.062752,0.35948,-0.106163,-2.444277,0.4963185,-0.265472,1.4814455,0.1506015,-1.880533
327,1,6000,-0.031859,0.346419,-0.138124,-0.200102,-0.106163,-0.937529,-1.18153,-0.265472,0.061716,0.1506015,-1.880533
328,0,6000,0.133993,0.346419,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.001992,1.586086
329,0,6000,-0.031859,0.113667,-0.138124,1.02024,-0.106163,0.219107,0.4963185,-0.308073,0.331048,-1.12374,1.586086
330,1,6000,-0.031859,-0.569429,-0.138124,-0.200102,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
331,0,6000,0.334598,0.16817,-0.138124,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,-1.880533
332,0,6100,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.574296,-1.672856,-0.265472,-0.19352,0.1506015,-1.880533
333,0,6100,-0.031859,-0.569429,0.062752,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,-1.880533
334,0,6100,0.334598,0.346419,-0.138124,0.35948,0.515645,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
335,0,6100,0.0049965,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
336,0,6100,-0.031859,-0.569429,-0.138124,-0.200102,0.515645,0.574296,0.4963185,-1.279744,0.331048,0.1506015,-1.880533
337,1,6100,0.133993,0.346419,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
338,0,6100,0.0049965,0.113667,-0.138124,0.35948,-0.106163,0.574296,0.4963185,-1.279744,0.331048,0.1506015,1.586086
339,0,6100,0.133993,0.113667,-0.138124,-0.654481,-0.106163,-0.937529,0.4963185,-0.265472,0.331048,0.1506015,1.586086
340,0,6100,0.133993,0.113667,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,-0.16008825,1.586086
341,0,6100,-0.031859,-0.569429,-0.138124,1.02024,-0.106163,0.219107,-0.724536,-0.308073,0.331048,-1.12374,1.586086
342,0,6100,0.133993,0.346419,0.062752,0.35948,-0.106163,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
343,0,6100,0.133993,0.346419,0.062752,0.35948,-0.106163,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
344,0,6200,0.133993,0.113667,0.062752,-0.654481,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.001992,1.586086
345,0,6200,-0.829828,0.009923,0.062752,-0.654481,0.515645,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
346,0,6200,-0.031859,-0.569429,-0.138124,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
347,0,6200,0.0049965,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
348,0,6200,0.0049965,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,1.586086
349,0,6200,0.0049965,0.113667,0.062752,1.02024,-0.106163,0.219107,0.4963185,-1.279744,-0.6550004,0.1506015,1.586086
350,0,6200,-0.031859,-0.569429,-0.138124,-0.200102,0.515645,0.574296,0.4963185,-1.279744,0.331048,0.1506015,1.586086
351,1,6200,-0.031859,-4.097494,0.062752,-0.654481,-0.106163,0.574296,0.4963185,-0.265472,-0.19352,0.1506015,-1.880533
352,0,6200,-0.031859,0.113667,0.062752,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
353,1,6200,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,0.061716,0.1506015,-1.880533
354,0,6200,0.133993,0.113667,-0.138124,-0.654481,-0.106163,1.441137,0.4963185,-0.265472,0.331048,0.1506015,1.586086
355,0,6200,0.133993,0.346419,-0.138124,-0.200102,-0.106163,0.219107,-0.724536,-1.279744,0.331048,0.001992,1.586086
356,0,6200,0.0049965,0.113667,0.062752,1.02024,-0.106163,0.574296,-0.724536,-0.265472,0.331048,0.1506015,1.586086
357,0,6200,0.133993,0.346419,0.062752,0.35948,-0.106163,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
358,0,6200,-0.031859,0.113667,0.062752,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
359,0,6200,0.334598,0.16817,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
360,0,6200,0.133993,0.113667,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,-0.16008825,1.586086
361,0,6200,0.0049965,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
362,0,6300,0.334598,0.346419,-0.138124,0.35948,0.515645,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
363,0,6300,0.0049965,0.113667,0.062752,0.35948,-0.077638,0.219107,0.4963185,-0.265472,0.331048,0.1506015,-1.880533
364,0,6300,-0.031859,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.298188,0.331048,-1.12374,1.586086
365,0,6300,0.0049965,0.113667,0.062752,1.02024,-0.106163,0.574296,0.4963185,-0.265472,0.331048,0.1506015,1.586086
366,0,6300,-0.031859,-0.569429,-0.138124,-0.200102,0.515645,0.574296,0.4963185,-1.279744,0.331048,0.1506015,1.586086
367,0,6300,0.133993,0.113667,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.061716,-0.16008825,1.586086
368,1,6300,0.0049965,0.346419,0.062752,-0.654481,-0.106163,0.219107,0.4963185,-0.265472,0.331048,-0.3573535,-1.880533
369,1,6300,0.133993,0.113667,0.062752,-0.200102,-0.106163,1.441137,0.4963185,-0.265472,0.061716,0.1506015,-1.880533
370,0,6300,0.0049965,0.113667,0.062752,1.02024,-0.106163,0.219107,0.4963185,-1.279744,-0.6550004,0.001992,1.586086
371,0,6300,0.334598,0.346419,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
372,0,6300,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,-1.672856,-0.265472,0.061716,0.001992,1.586086
373,0,6300,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.574296,-1.672856,-0.265472,0.061716,0.1506015,1.586086
374,0,6300,0.133993,0.346419,0.062752,0.35948,-0.106163,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
375,1,6300,-0.377842,-0.569429,-0.138124,0.35948,-0.077638,-2.444277,0.0,-1.279744,0.331048,0.1506015,1.586086
376,0,6300,0.133993,0.113667,-0.138124,-0.654481,-0.106163,1.441137,0.4963185,-0.265472,0.061716,0.1506015,0.192021
377,0,6300,-0.377842,-0.569429,0.062752,-0.200102,-0.106163,-0.937529,0.4963185,-1.298188,-0.6550004,-0.3573535,1.586086
378,1,6400,-0.377842,-0.569429,-0.138124,-0.200102,0.515645,0.219107,-1.18153,-0.265472,-0.6550004,0.1506015,-1.880533
379,0,6400,0.334598,0.346419,-0.138124,-0.200102,-0.106163,0.574296,0.4963185,-1.279744,0.061716,0.1506015,0.192021
380,0,6400,0.133993,0.113667,0.062752,1.02024,-0.106163,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
381,0,6400,0.0049965,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
382,0,6400,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,-1.672856,-0.265472,0.061716,0.001992,1.586086
383,0,6400,0.133993,0.113667,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,0.192021
384,0,6400,-0.377842,0.113667,-0.138124,0.35948,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
385,0,6400,0.133993,0.113667,-0.138124,-0.200102,-0.106163,0.574296,-0.724536,-1.279744,0.331048,0.1506015,0.192021
386,0,6400,0.133993,0.113667,0.062752,0.35948,-0.077638,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
